experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_entropic_primal,final_linear_cost,final_entropy,final_dual_value,final_primal_dual_gap,final_state_path,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,dual_gap_to_lbfgs,lbfgs_run_mode,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed
small,-2,small_random_mixed_N4_seed0,1e-05,2x2x2x2,L-BFGS entropy dual (fixed budget),,ok,False,50000,13.084764003753662,313306,-0.8358601228270865,-0.8358601228270865,-0.8358536027661028,-0.652006098375818,-0.8363336192282481,0.0004734964011615661,results/hpc_standard_qubit_eps_N4_lbfgs_rerun/final_states/lbfgs/N4/small__small_random_mixed_N4_seed0__eps1e-05__L-BFGS_entropy_dual_fixed_budget.npz,3.0569527859583556e-05,0.0032455516047775745,-1,-1,-1,-1,True,0.0,0.0,0.0,fixed_budget,,,,,,,,,,True,194,470,False,-1,,False,-1,,random,mixed,0
small,-2,small_random_mixed_N4_seed0,1e-05,2x2x2x2,L-BFGS entropy dual (first hit),,ok,False,50000,,313306,,,,,,,,,0.0032455516047775745,,-1,,-1,,,,,,,,,,,,,,,True,194,470,False,-1,,False,-1,,random,mixed,0
