N,d,seed,eps,H_scale,kind,tol_tr,tol_pi,bgda_eta_grid,bgda_best_eta,bgda_tune_time_sec,bgda_converged,bgda_final_e_tr,bgda_gibbs_calls,bgda_wall_time_sec,kl_converged,kl_final_e_tr,kl_gibbs_calls,kl_wall_time_sec,kl_same_limit,kl_dist_pi_to_bgda,md_converged,md_final_e_tr,md_gibbs_calls,md_wall_time_sec,md_same_limit,md_dist_pi_to_bgda,md_vs_kl_same_limit,md_vs_kl_dist_pi,md_vs_kl_both_converged
2,2,0,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,2.0,2.7399742603302,True,7.779283690234388e-09,50,0.5017716884613037,True,4.427350090497395e-09,20,0.07686257362365723,True,1.2049653827716567e-08,True,6.461186502110649e-09,21,0.04421544075012207,True,9.429508067458886e-09,True,1.1988629583174215e-08,True
2,2,1,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,1.0,7.402226209640503,True,7.826797760689085e-09,44,0.41277265548706055,True,9.026050653820762e-09,33,0.7431697845458984,True,6.040810180120742e-09,True,7.779194161057523e-09,41,0.5012116432189941,True,6.5004728848521e-09,True,8.237376546219048e-09,True
2,2,2,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,1.0,10.760556936264038,True,6.837601055219737e-09,37,0.9107751846313477,True,7.811868809235957e-09,31,0.612494707107544,True,2.0038514217038345e-09,True,9.283947347029505e-09,36,0.3541526794433594,True,5.714617810621688e-09,True,6.531376181122094e-09,True
2,3,0,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,1.0,16.53371787071228,True,9.895233141940797e-09,1244,1106.4977452754974,True,9.063186761964796e-09,29,0.7250411510467529,True,1.671362161220097e-08,True,8.135859617649297e-09,53,1.3614351749420166,True,1.6834691206198123e-08,True,6.362601285732506e-09,True
2,3,1,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,1.0,17.232162475585938,False,0.0011575691845875829,1501,1551.603021621704,True,9.570954830791407e-09,93,6.252278804779053,False,0.013270015961731376,True,9.486155175279672e-09,182,9.110524892807007,False,0.013270017207106417,True,1.7695355964115084e-09,True
2,3,2,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,2.0,13.007922887802124,True,9.674717518611411e-09,248,42.528871059417725,True,5.8271126191333015e-09,22,0.3399834632873535,True,1.1578691336801305e-08,True,6.499720368333883e-09,43,0.5278937816619873,True,1.0701641270493232e-08,True,4.489918846344255e-09,True
2,4,0,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,2.0,18.536998510360718,True,9.989634687888621e-09,1311,1380.512527704239,True,9.296849702325268e-09,34,0.9077472686767578,True,7.132052066509932e-09,True,8.35795801315737e-09,65,1.4504737854003906,True,9.61286700097195e-09,True,3.830691725318583e-09,True
2,4,1,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,1.0,18.683109283447266,False,0.0011546523942799554,1501,1753.3613114356995,True,9.117817641443076e-09,80,5.143911123275757,False,0.013349594322708618,True,9.04099157158393e-09,154,9.575665950775146,False,0.013349595463251753,True,2.78111149455816e-09,True
2,4,2,0.5,1.0,medium,1e-08,1e-06,0.25|0.5|1.0|2.0|4.0|8.0|16.0|32.0,2.0,16.60074758529663,True,9.828766756977843e-09,554,228.31542873382568,True,8.225055981781827e-09,28,0.6141412258148193,True,7.020082895760504e-09,True,7.372847329883035e-09,54,0.9580168724060059,True,9.658042362719003e-09,True,3.6030559789588253e-09,True
