experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,L-BFGS entropy dual,,ok,False,2,4.547114133834839,2,-0.9385309150818164,1.5113271332785465,0.8869133433022984,-1,-1,-1,-1,True,0.0,0.0,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,ising,mixed,0,,
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,KL descent (eta=eps/N),,ok,False,1,3.6609981060028076,2,-0.9999999087692688,0.4843477412930502,0.7191145168688738,-1,-1,-1,-1,False,1.3841421873653925,0.0614689936874524,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,ising,mixed,0,0.000125,eps_over_N
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,KL descent (eta=eps),,ok,False,1,3.8780386447906494,2,-0.9999955098758567,0.476725542092589,0.7168608124537503,-1,-1,-1,-1,False,1.3773094848912777,0.06146459479404032,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,ising,mixed,0,0.001,eps
small,-2,small_ising_mixed_N8_seed0,0.001,2x2x2x2x2x2x2x2,MD-Sinkhorn (M=1),1,ok,False,1,31.399415016174316,9,-0.9999955661609522,0.47678064360147543,0.7168779936135821,-1,-1,-1,-1,False,1.3773595058447574,0.06146465107913579,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,ising,mixed,0,,
