experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,L-BFGS entropy dual,,ok,False,2,3.717500925064087,2,-0.8137123187511023,0.17191547539899416,0.37582912511410255,-1,-1,-1,-1,True,0.0,0.0,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps/N),,ok,False,2,0.0035505294799804688,3,-0.9269638700442399,0.4354324816627464,0.6030649753977224,-1,-1,-1,-1,False,1.3186355024465821,0.11325155129313758,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,random,mixed,0,0.00025,eps_over_N
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps),,ok,False,2,0.0030066967010498047,3,-0.9269588673693936,0.43145289761728345,0.6012520930407541,-1,-1,-1,-1,False,1.3165714377378,0.11324654861829131,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,random,mixed,0,0.001,eps
small,-2,small_random_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=1),1,ok,False,2,0.011263847351074219,9,-0.926958880778585,0.4314595486937348,0.6012547686991163,-1,-1,-1,-1,False,1.316575397641571,0.11324656202748273,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,False,-1,,random,mixed,0,,
