small_kind,small_case,N,seed,eps,method,iter,gibbs_calls,time_sec,F_marg,e_tr,converged_final
ising,ground,4,0,0.001,KL descent,55,56,0.07000350952148438,1.04917396686657e-16,5.484050435989867e-10,False
ising,ground,4,0,0.001,KL descent,56,57,0.07100296020507812,2.835418741820683e-16,5.474685149664844e-10,False
ising,ground,4,0,0.001,KL descent,57,58,0.07200479507446289,2.1170912246064156e-16,5.465339292243258e-10,False
ising,ground,4,0,0.001,KL descent,58,59,0.07300281524658203,-2.393215645654566e-17,5.456008422832816e-10,False
ising,ground,4,0,0.001,KL descent,59,60,0.0740041732788086,4.647109498938992e-16,5.446705864110186e-10,False
ising,ground,4,0,0.001,KL descent,60,61,0.07500791549682617,1.2693525506349277e-16,5.437416628062906e-10,False
ising,ground,4,0,0.001,KL descent,61,62,0.07700514793395996,1.1700811728782624e-16,5.428144045361737e-10,False
ising,ground,4,0,0.001,KL descent,62,63,0.07900238037109375,2.0507931697447457e-16,5.418879789335077e-10,False
ising,ground,4,0,0.001,KL descent,63,64,0.08000349998474121,1.5481954968888243e-16,5.409648839994208e-10,False
ising,ground,4,0,0.001,KL descent,64,65,0.08100152015686035,-5.569761405229498e-17,5.400421776439263e-10,False
ising,ground,4,0,0.001,KL descent,65,66,0.08202838897705078,1.8329441609060953e-16,5.391230240015352e-10,False
ising,ground,4,0,0.001,KL descent,66,67,0.08300185203552246,2.170791539363482e-16,5.382042034263229e-10,False
ising,ground,4,0,0.001,KL descent,67,68,0.08410096168518066,3.0446478817954426e-17,5.372877143196381e-10,False
ising,ground,4,0,0.001,KL descent,68,69,0.08510112762451172,2.2172959509610202e-16,5.363725574802913e-10,False
ising,ground,4,0,0.001,KL descent,69,70,0.08608388900756836,-7.754059219169616e-17,5.354598431317577e-10,False
ising,ground,4,0,0.001,KL descent,70,71,0.08710169792175293,1.1694158504443298e-16,5.345492937181375e-10,False
ising,ground,4,0,0.001,KL descent,71,72,0.08908438682556152,2.789783528767382e-17,5.336392994160289e-10,False
ising,ground,4,0,0.001,KL descent,72,73,0.09008407592773438,2.606616655280606e-16,5.327314700488593e-10,False
ising,ground,4,0,0.001,KL descent,73,74,0.09110140800476074,1.2675728391060302e-16,5.318254170384999e-10,False
ising,ground,4,0,0.001,KL descent,74,75,0.09208130836486816,1.8480203923613553e-16,5.309223616301429e-10,False
ising,ground,4,0,0.001,KL descent,75,76,0.09408831596374512,4.2403438058520454e-17,5.300208050229642e-10,False
ising,ground,4,0,0.001,KL descent,76,77,0.09608840942382812,1.6730357072185696e-16,5.29119581482728e-10,False
ising,ground,4,0,0.001,KL descent,77,78,0.09708523750305176,1.4553716177077827e-16,5.28221300033614e-10,False
ising,ground,4,0,0.001,KL descent,78,79,0.09808945655822754,-4.3517218141759323e-17,5.273236847181111e-10,False
ising,ground,4,0,0.001,KL descent,79,80,0.09908366203308105,4.6217870313838626e-17,5.264285118933322e-10,False
ising,ground,4,0,0.001,KL descent,80,81,0.10008573532104492,1.9782983668043656e-16,5.255357815592318e-10,False
ising,ground,4,0,0.001,KL descent,81,82,0.10108399391174316,1.0748911007742656e-16,5.246427181584224e-10,False
ising,ground,4,0,0.001,KL descent,82,83,0.10408544540405273,1.0025887526478824e-16,5.237532629821796e-10,False
ising,ground,4,0,0.001,KL descent,83,84,0.10608816146850586,1.1429846502879084e-16,5.228654176300228e-10,False
ising,ground,4,0,0.001,KL descent,84,85,0.10709095001220703,8.963956805537868e-17,5.219784049437535e-10,False
ising,ground,4,0,0.001,KL descent,85,86,0.10808682441711426,4.1149500213117143e-16,5.210946674161226e-10,False
ising,ground,4,0,0.001,KL descent,86,87,0.1090853214263916,3.639862851678275e-16,5.202112629556058e-10,False
ising,ground,4,0,0.001,KL descent,87,88,0.1120903491973877,1.7026496034305078e-16,5.193301899633924e-10,False
ising,ground,4,0,0.001,KL descent,88,89,0.11308455467224121,1.3401804429863335e-16,5.18450338216089e-10,False
ising,ground,4,0,0.001,KL descent,89,90,0.11409378051757812,7.972578489098197e-18,5.17572373848548e-10,False
ising,ground,4,0,0.001,KL descent,90,91,0.11508703231811523,5.971754051244302e-17,5.166969629932805e-10,False
ising,ground,4,0,0.001,KL descent,91,92,0.11608481407165527,3.135805405374002e-16,5.158222737833584e-10,False
ising,ground,4,0,0.001,KL descent,92,93,0.11708426475524902,9.574993352054821e-17,5.149485837741762e-10,False
ising,ground,4,0,0.001,KL descent,93,94,0.11808586120605469,-3.9586992879145945e-18,5.140777803447918e-10,False
ising,ground,4,0,0.001,KL descent,94,95,0.11908555030822754,1.0446350875172572e-16,5.132097524729529e-10,False
ising,ground,4,0,0.001,KL descent,95,96,0.12008476257324219,9.521819950184728e-17,5.123414470453954e-10,False
ising,ground,4,0,0.001,KL descent,96,97,0.12108564376831055,9.332012289923864e-17,5.114759171755026e-10,False
ising,ground,4,0,0.001,KL descent,97,98,0.1220850944519043,-1.4908966423490302e-17,5.106112754837988e-10,False
ising,ground,4,0,0.001,KL descent,98,99,0.12308406829833984,2.329780360917082e-16,5.097497979278391e-10,False
ising,ground,4,0,0.001,KL descent,99,100,0.12408328056335449,1.6882782468256515e-16,5.088878762829166e-10,False
ising,ground,4,0,0.001,KL descent,100,101,0.12508296966552734,1.163373388739708e-16,5.080292297958273e-10,False
ising,ground,4,0,0.001,KL descent,101,102,0.12708806991577148,8.377676978593287e-17,5.07171638020262e-10,False
ising,ground,4,0,0.001,KL descent,102,103,0.12808585166931152,1.0194475716356322e-16,5.063158781127161e-10,False
ising,ground,4,0,0.001,KL descent,103,104,0.1291186809539795,1.230402634944476e-16,5.054617280286786e-10,False
ising,ground,4,0,0.001,KL descent,104,105,0.13010764122009277,2.1915429548963614e-16,5.046084106122453e-10,False
ising,ground,4,0,0.001,KL descent,105,106,0.13212180137634277,-3.160344081817116e-17,5.037583128420035e-10,False
ising,ground,4,0,0.001,KL descent,106,107,0.13312530517578125,-5.0836702278673295e-17,5.029098248954529e-10,False
ising,ground,4,0,0.001,KL descent,107,108,0.13408303260803223,3.4326888149227867e-17,5.020612259266129e-10,False
ising,ground,4,0,0.001,KL descent,108,109,0.13508248329162598,-9.528978090739836e-17,5.012161241605089e-10,False
ising,ground,4,0,0.001,KL descent,109,110,0.13608288764953613,3.93150599721254e-16,5.003711334161762e-10,False
ising,ground,4,0,0.001,KL descent,110,111,0.13708186149597168,2.8274081498975682e-16,4.995290847632435e-10,False
ising,ground,4,0,0.001,KL descent,111,112,0.13811802864074707,-9.359058500675176e-17,4.986879242885399e-10,False
ising,ground,4,0,0.001,KL descent,112,113,0.13908648490905762,7.537001108216913e-17,4.978482626150132e-10,False
ising,ground,4,0,0.001,KL descent,113,114,0.14008688926696777,9.914862525236163e-17,4.970101552537525e-10,False
ising,ground,4,0,0.001,KL descent,114,115,0.1420900821685791,1.2674020690902853e-16,4.961740462938884e-10,False
ising,ground,4,0,0.001,KL descent,115,116,0.14409184455871582,-5.964727794298108e-19,4.953404353359196e-10,False
ising,ground,4,0,0.001,KL descent,116,117,0.1460883617401123,4.409601921552831e-17,4.945081566456493e-10,False
ising,ground,4,0,0.001,KL descent,117,118,0.14709091186523438,-6.051798956857987e-17,4.936762110221794e-10,False
ising,ground,4,0,0.001,KL descent,118,119,0.1480867862701416,8.788414655592184e-18,4.92847151978343e-10,False
ising,ground,4,0,0.001,KL descent,119,120,0.14908409118652344,2.0281545694324252e-16,4.920182594684649e-10,False
ising,ground,4,0,0.001,KL descent,120,121,0.15011978149414062,3.368091039374495e-17,4.911924755824639e-10,False
ising,ground,4,0,0.001,KL descent,121,122,0.15110325813293457,1.0859680081888733e-16,4.903670802748544e-10,False
ising,ground,4,0,0.001,KL descent,122,123,0.15210294723510742,-1.0879052106412509e-17,4.895445715469461e-10,False
ising,ground,4,0,0.001,KL descent,123,124,0.15310382843017578,3.75659894051455e-16,4.887231175310648e-10,False
ising,ground,4,0,0.001,KL descent,124,125,0.15410232543945312,2.6044153158348175e-17,4.879029957828939e-10,False
ising,ground,4,0,0.001,KL descent,125,126,0.1551046371459961,1.8206694736047849e-16,4.870845393689783e-10,False
ising,ground,4,0,0.001,KL descent,126,127,0.15610480308532715,-8.743300464090438e-17,4.862680258455597e-10,False
ising,ground,4,0,0.001,KL descent,127,128,0.1571047306060791,3.192660043116093e-17,4.854530111231383e-10,False
ising,ground,4,0,0.001,KL descent,128,129,0.15810275077819824,3.8941545412351633e-16,4.846392731572573e-10,False
ising,ground,4,0,0.001,KL descent,129,130,0.1591019630432129,-6.52349901523649e-17,4.838275891039353e-10,False
ising,ground,4,0,0.001,KL descent,130,131,0.16008591651916504,2.2641032851461634e-16,4.830167377179896e-10,False
ising,ground,4,0,0.001,KL descent,131,132,0.1611015796661377,8.286297400576486e-17,4.822076626887165e-10,False
ising,ground,4,0,0.001,KL descent,132,133,0.16209673881530762,2.783464269940827e-16,4.814000309494521e-10,False
ising,ground,4,0,0.001,KL descent,133,134,0.1631011962890625,8.610955411179332e-17,4.805947306785326e-10,False
ising,ground,4,0,0.001,KL descent,134,135,0.16408252716064453,2.30050146251347e-16,4.797897634745147e-10,False
ising,ground,4,0,0.001,KL descent,135,136,0.16510677337646484,1.5800927648233799e-16,4.789877938727523e-10,False
ising,ground,4,0,0.001,KL descent,136,137,0.16608405113220215,-9.373501282257975e-17,4.78186434893506e-10,False
ising,ground,4,0,0.001,KL descent,137,138,0.1670823097229004,-9.075183488923506e-17,4.773871853381348e-10,False
ising,ground,4,0,0.001,KL descent,138,139,0.1670823097229004,1.3013192260022128e-16,4.765890460057741e-10,False
ising,ground,4,0,0.001,KL descent,139,140,0.1681046485900879,2.991893639871335e-16,4.757924609856354e-10,False
ising,ground,4,0,0.001,KL descent,140,141,0.16913223266601562,2.9517587643012056e-16,4.749973192554383e-10,False
ising,ground,4,0,0.001,KL descent,141,142,0.1701338291168213,3.2680667297710356e-16,4.742040649041818e-10,False
ising,ground,4,0,0.001,KL descent,142,143,0.17113828659057617,1.0387943825311143e-16,4.734126979322978e-10,False
ising,ground,4,0,0.001,KL descent,143,144,0.1721358299255371,2.2764889750450465e-16,4.726217750494754e-10,False
ising,ground,4,0,0.001,KL descent,144,145,0.17313599586486816,-1.2317859511840804e-17,4.718329615907162e-10,False
ising,ground,4,0,0.001,KL descent,145,146,0.17413735389709473,2.8012569742891857e-16,4.710455914214168e-10,False
ising,ground,4,0,0.001,KL descent,146,147,0.17513561248779297,1.810519286551094e-16,4.702601641429103e-10,False
ising,ground,4,0,0.001,KL descent,147,148,0.1761157512664795,1.5093261885919727e-16,4.694762911761742e-10,False
ising,ground,4,0,0.001,KL descent,148,149,0.1771857738494873,9.247556940002108e-17,4.686932508769289e-10,False
ising,ground,4,0,0.001,KL descent,149,150,0.17812442779541016,-1.0497976088972824e-16,4.679120424457573e-10,False
ising,ground,4,0,0.001,KL descent,150,151,0.17912912368774414,2.323651482102903e-16,4.671322217931816e-10,False
ising,ground,4,0,0.001,KL descent,151,152,0.18111848831176758,2.3369364793387093e-16,4.663535668748523e-10,False
ising,ground,4,0,0.001,KL descent,152,153,0.18211674690246582,2.0559425452215094e-16,4.6557718791364344e-10,False
ising,ground,4,0,0.001,KL descent,153,154,0.18311476707458496,4.164457405688246e-16,4.648018081532841e-10,False
ising,ground,4,0,0.001,KL descent,154,155,0.18361902236938477,2.9344916055361176e-16,4.640285933279739e-10,False
ising,ground,4,0,0.001,KL descent,155,156,0.18462586402893066,1.9610310631534234e-16,4.632559336140598e-10,False
ising,ground,4,0,0.001,KL descent,156,157,0.18562579154968262,1.4361051244988158e-16,4.624858829239412e-10,False
ising,ground,4,0,0.001,KL descent,157,158,0.1866285800933838,2.806566549641312e-16,4.6171594325708926e-10,False
ising,ground,4,0,0.001,KL descent,158,159,0.18762612342834473,1.5042960622511246e-17,4.6094822403504925e-10,False
ising,ground,4,0,0.001,KL descent,159,160,0.18862676620483398,2.456198727424026e-16,4.60181948103293e-10,False
ising,ground,4,0,0.001,KL descent,160,161,0.18962454795837402,2.1182042691451442e-16,4.5941733750611145e-10,False
ising,ground,4,0,0.001,KL descent,161,162,0.19062566757202148,2.6392286192843757e-16,4.5865411468785243e-10,False
ising,ground,4,0,0.001,KL descent,162,163,0.19162607192993164,-1.0000265188244809e-16,4.578925016934272e-10,False
ising,ground,4,0,0.001,KL descent,163,164,0.1926274299621582,4.132893410050334e-17,4.5713183238762053e-10,False
ising,ground,4,0,0.001,KL descent,164,165,0.19362926483154297,1.8291587589550403e-16,4.563717737049557e-10,False
ising,ground,4,0,0.001,KL descent,165,166,0.19663000106811523,1.7847119174490796e-16,4.5561476813560567e-10,False
ising,ground,4,0,0.001,KL descent,166,167,0.19762825965881348,1.7269272536609255e-16,4.548594834120159e-10,False
ising,ground,4,0,0.001,KL descent,167,168,0.1986238956451416,1.1370099177441015e-16,4.5410408766636735e-10,False
ising,ground,4,0,0.001,KL descent,168,169,0.19962644577026367,1.902418275637571e-16,4.5335141196656614e-10,False
ising,ground,4,0,0.001,KL descent,169,170,0.20162534713745117,1.6210142887683064e-16,4.5259934688961185e-10,False
ising,ground,4,0,0.001,KL descent,170,171,0.20262646675109863,4.702627179778909e-16,4.5184900265857094e-10,False
ising,ground,4,0,0.001,KL descent,171,172,0.20462846755981445,-4.9695781404334887e-17,4.510999351838125e-10,False
ising,ground,4,0,0.001,KL descent,172,173,0.2056255340576172,1.011989330018914e-16,4.503534767331213e-10,False
ising,ground,4,0,0.001,KL descent,173,174,0.20763087272644043,2.287698743498784e-16,4.4960768441629627e-10,False
ising,ground,4,0,0.001,KL descent,174,175,0.20862746238708496,6.680587018393944e-17,4.4886278027799195e-10,False
ising,ground,4,0,0.001,KL descent,175,176,0.21062660217285156,2.9075446042425356e-17,4.4811981902984393e-10,False
ising,ground,4,0,0.001,KL descent,176,177,0.21262693405151367,4.9753989606439406e-17,4.473778569826047e-10,False
ising,ground,4,0,0.001,KL descent,177,178,0.21363234519958496,1.4340188608042585e-16,4.4663706066981524e-10,False
ising,ground,4,0,0.001,KL descent,178,179,0.21563148498535156,8.467058057230887e-17,4.458982072463903e-10,False
ising,ground,4,0,0.001,KL descent,179,180,0.2166295051574707,1.3019397418071976e-16,4.451614077362841e-10,False
ising,ground,4,0,0.001,KL descent,180,181,0.21767878532409668,1.8206598103257727e-16,4.444253298707774e-10,False
ising,ground,4,0,0.001,KL descent,181,182,0.2186875343322754,2.453656487331512e-16,4.43690917339996e-10,False
ising,ground,4,0,0.001,KL descent,182,183,0.21962523460388184,1.7618757442073456e-18,4.4295800361029283e-10,False
ising,ground,4,0,0.001,KL descent,183,184,0.2206268310546875,-6.173046539161445e-17,4.4222620010374345e-10,False
ising,ground,4,0,0.001,KL descent,184,185,0.22163033485412598,3.751632577843585e-17,4.4149633948774225e-10,False
ising,ground,4,0,0.001,KL descent,185,186,0.2226266860961914,5.485958525035166e-17,4.407668119377779e-10,False
ising,ground,4,0,0.001,KL descent,186,187,0.22362875938415527,2.199979892186175e-16,4.4003894972278214e-10,False
ising,ground,4,0,0.001,KL descent,187,188,0.22464418411254883,2.300996695869323e-16,4.393139740882042e-10,False
ising,ground,4,0,0.001,KL descent,188,189,0.22662925720214844,1.1009700505258517e-16,4.385879437407491e-10,False
ising,ground,4,0,0.001,KL descent,189,190,0.22762846946716309,1.1060031255070897e-16,4.37865688152139e-10,False
ising,ground,4,0,0.001,KL descent,190,191,0.22863245010375977,3.0490642550498015e-16,4.371427664296598e-10,False
ising,ground,4,0,0.001,KL descent,191,192,0.22963309288024902,2.589855186791407e-16,4.364229533315805e-10,False
ising,ground,4,0,0.001,KL descent,192,193,0.23062658309936523,9.702076327810913e-17,4.3570380636785807e-10,False
ising,ground,4,0,0.001,KL descent,193,194,0.23164010047912598,3.7858476079224656e-16,4.34985603092791e-10,False
ising,ground,4,0,0.001,KL descent,194,195,0.23262906074523926,-2.5626470867129543e-17,4.3426900964160593e-10,False
ising,ground,4,0,0.001,KL descent,195,196,0.2336273193359375,7.41087731817444e-17,4.335543590805661e-10,False
ising,ground,4,0,0.001,KL descent,196,197,0.2346487045288086,-1.2896715728829845e-16,4.3284037465351466e-10,False
ising,ground,4,0,0.001,KL descent,197,198,0.2356410026550293,1.7788421978104818e-16,4.321277224939482e-10,False
ising,ground,4,0,0.001,KL descent,198,199,0.23663926124572754,-5.692231753056296e-19,4.314169022025828e-10,False
ising,ground,4,0,0.001,KL descent,199,200,0.23764276504516602,2.278894227113409e-16,4.307065260000809e-10,False
ising,ground,4,0,0.001,KL descent,200,201,0.23864102363586426,2.9833824651894965e-16,4.299989253553545e-10,False
ising,ground,4,0,0.001,KL descent,201,202,0.23964262008666992,1.1864331606624894e-16,4.292912136883483e-10,False
ising,ground,4,0,0.001,KL descent,202,203,0.24064040184020996,-1.358948885255486e-16,4.285857779787429e-10,False
ising,ground,4,0,0.001,KL descent,203,204,0.24162936210632324,3.492890775821492e-16,4.278821741365873e-10,False
ising,ground,4,0,0.001,KL descent,204,205,0.2446300983428955,8.921589058526246e-17,4.2717879233950816e-10,False
ising,ground,4,0,0.001,KL descent,205,206,0.24562931060791016,1.6902937238284313e-16,4.264773534326199e-10,False
ising,ground,4,0,0.001,KL descent,206,207,0.2466280460357666,-6.73057688578342e-17,4.2577708025974327e-10,False
ising,ground,4,0,0.001,KL descent,207,208,0.24762749671936035,-1.0408040935034132e-16,4.2507769526527436e-10,False
ising,ground,4,0,0.001,KL descent,208,209,0.2486271858215332,4.9837968846710214e-17,4.243801976503735e-10,False
ising,ground,4,0,0.001,KL descent,209,210,0.24963045120239258,9.222981086055609e-17,4.2368425434702327e-10,False
ising,ground,4,0,0.001,KL descent,210,211,0.25063109397888184,7.082085524159149e-18,4.2298914371140266e-10,False
ising,ground,4,0,0.001,KL descent,211,212,0.2516293525695801,1.241472573233176e-16,4.2229542085437107e-10,False
ising,ground,4,0,0.001,KL descent,212,213,0.25263237953186035,9.928930023376099e-17,4.216037519102963e-10,False
ising,ground,4,0,0.001,KL descent,213,214,0.2536303997039795,-4.714440524412662e-18,4.20911694387643e-10,False
ising,ground,4,0,0.001,KL descent,214,215,0.2556319236755371,8.739410697666226e-17,4.202232450901759e-10,False
ising,ground,4,0,0.001,KL descent,215,216,0.25662875175476074,7.55256739300331e-17,4.1953401863641677e-10,False
ising,ground,4,0,0.001,KL descent,216,217,0.2576291561126709,2.195010406068292e-16,4.1884778978485284e-10,False
ising,ground,4,0,0.001,KL descent,217,218,0.25862979888916016,1.988442742203395e-17,4.1816167195563046e-10,False
ising,ground,4,0,0.001,KL descent,218,219,0.2596290111541748,2.5727481926172584e-16,4.1747744150555387e-10,False
ising,ground,4,0,0.001,KL descent,219,220,0.2606329917907715,2.93815770852655e-16,4.1679421025628206e-10,False
ising,ground,4,0,0.001,KL descent,220,221,0.26163172721862793,1.5062203341903173e-16,4.161126443413948e-10,False
ising,ground,4,0,0.001,KL descent,221,222,0.2626304626464844,-7.870071565682703e-17,4.1543224416086213e-10,False
ising,ground,4,0,0.001,KL descent,222,223,0.2636299133300781,1.1950686311867089e-16,4.1475273215853515e-10,False
ising,ground,4,0,0.001,KL descent,223,224,0.2646305561065674,2.99129004255944e-16,4.1407494100199084e-10,False
ising,ground,4,0,0.001,KL descent,224,225,0.26563048362731934,-4.7487270535279996e-17,4.133983710907905e-10,False
ising,ground,4,0,0.001,KL descent,225,226,0.2666292190551758,1.2121506971098752e-16,4.1272302242490003e-10,False
ising,ground,4,0,0.001,KL descent,226,227,0.26763153076171875,1.8862130901815932e-16,4.120488950043884e-10,False
ising,ground,4,0,0.001,KL descent,227,228,0.2686431407928467,7.639459914277681e-17,4.113754337177274e-10,False
ising,ground,4,0,0.001,KL descent,228,229,0.26964259147644043,1.303255767744076e-16,4.107046369661342e-10,False
ising,ground,4,0,0.001,KL descent,229,230,0.2706432342529297,3.4167295059958334e-16,4.100340622592571e-10,False
ising,ground,4,0,0.001,KL descent,230,231,0.27164244651794434,-6.522008060956454e-17,4.093660410653858e-10,False
ising,ground,4,0,0.001,KL descent,231,232,0.2726433277130127,3.5418769598979084e-16,4.0869696515962303e-10,False
ising,ground,4,0,0.001,KL descent,232,233,0.27364206314086914,2.696992101303488e-16,4.080304982780282e-10,False
ising,ground,4,0,0.001,KL descent,233,234,0.2746429443359375,1.5416996022373821e-16,4.073658632641808e-10,False
ising,ground,4,0,0.001,KL descent,234,235,0.2766427993774414,2.5766455062244547e-16,4.0670250500696625e-10,False
ising,ground,4,0,0.001,KL descent,235,236,0.27864575386047363,1.6108546181535161e-16,4.060389247053193e-10,False
ising,ground,4,0,0.001,KL descent,236,237,0.2796475887298584,3.521878235166223e-17,4.0537784240515336e-10,False
ising,ground,4,0,0.001,KL descent,237,238,0.28064465522766113,2.956184192275215e-16,4.0471709317203337e-10,False
ising,ground,4,0,0.001,KL descent,238,239,0.2816431522369385,3.429510625644515e-16,4.0405950807457266e-10,False
ising,ground,4,0,0.001,KL descent,239,240,0.2816431522369385,1.561444500394251e-16,4.034011458210845e-10,False
ising,ground,4,0,0.001,KL descent,240,241,0.2831542491912842,1.4311104775500272e-17,4.0274489299110905e-10,False
ising,ground,4,0,0.001,KL descent,241,242,0.28416895866394043,-3.729687566019198e-17,4.020898614068792e-10,False
ising,ground,4,0,0.001,KL descent,242,243,0.2851674556732178,3.019929713234012e-16,4.0143560697818e-10,False
