experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,L-BFGS entropy dual,,ok,True,302,6.089587450027466,302,-0.9661109499549894,5.542327270349682e-13,8.058369140426806e-07,0,0,302,302,True,0.0,0.0,True,0,302,True,0,302,True,0,302,True,0,302,True,0,302,True,0,302,random,mixed,0,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,KL descent (eta=eps/N),,ok,True,26278,138.75894284248352,26279,-0.966115397781578,1.0865150709989978e-08,9.99840295619163e-05,-1,26278,-1,26279,False,0.00026130440693334267,4.447826588593884e-06,True,3017,3018,True,6705,6706,True,11123,11124,True,15250,15251,True,26278,26279,False,-1,,random,mixed,0,0.00016666666666666666,eps_over_N
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,KL descent (eta=eps),,ok,True,4378,20.93445348739624,4379,-0.9661153942040664,1.0852330593177017e-08,9.9932519328516e-05,-1,4378,-1,4379,False,0.00026115080835094367,4.444249077084628e-06,True,503,504,True,1117,1118,True,1853,1854,True,2541,2542,True,4378,4379,False,-1,,random,mixed,0,0.001,eps
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=1),1,ok,True,4046,90.27074337005615,22696,-0.9661236674222669,2.941532362855931e-08,9.948704070468912e-05,-1,4046,-1,22696,False,0.0004752874521309322,1.2717467277489902e-05,True,499,2995,True,1095,6571,True,1796,10777,True,2426,14557,True,4046,22696,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=2),2,ok,True,2032,110.33261823654175,22493,-0.9661238351712373,2.9386224797758593e-08,9.991359860178831e-05,-1,2032,-1,22493,False,0.00047649268203767673,1.2885216247982001e-05,True,251,3013,True,549,6589,True,899,10789,True,1198,14377,True,2032,22493,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N6_seed0,0.001,2x2x2x2x2x2,MD-Sinkhorn (M=5),5,ok,True,852,104.49793767929077,21668,-0.9661241272547823,2.8902752154805943e-08,9.998000316004878e-05,-1,852,-1,21668,False,0.00047206487666852186,1.3177299792888064e-05,True,102,3061,True,225,6751,True,365,10951,True,489,14285,True,852,21668,False,-1,,random,mixed,0,,
