experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,L-BFGS entropy dual,,ok,False,100000,21.43698740005493,100000,-0.9350268037190475,1.6380785853270955e-08,0.00013767720472672895,-1,-1,-1,-1,True,0.0,0.0,True,0,100000,True,0,100000,True,0,100000,True,0,100000,False,-1,,False,-1,,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps/N),,ok,True,64600,104.48443675041199,64601,-0.934995891929264,1.0814666475677491e-08,9.999806722571503e-05,-1,64600,-1,64601,False,0.0006621047044876232,3.091178978342768e-05,True,4153,4154,True,5101,5102,True,6215,6216,True,14737,14738,True,64600,64601,False,-1,,ising,mixed,0,0.00025,eps_over_N
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps),,ok,True,16148,26.21490788459778,16149,-0.9349958916413732,1.081258211090406e-08,9.998843232117416e-05,-1,16148,-1,16149,False,0.0006620585885006012,3.091207767424997e-05,True,1038,1039,True,1275,1276,True,1553,1554,True,3683,3684,True,16148,16149,False,-1,,ising,mixed,0,0.001,eps
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=1),1,ok,True,15930,40.19993448257446,37116,-0.9350259040382431,2.106170551051861e-08,9.995284328429e-05,-1,15930,-1,37116,False,0.0005552313649169922,8.996808043004734e-07,True,1036,4123,True,1268,5051,True,1542,6147,True,3705,12002,True,15930,37116,False,-1,,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=2),2,ok,True,7978,32.17586851119995,37132,-0.9350262260016702,2.1252583052596254e-08,9.991333742848107e-05,-1,7978,-1,37132,False,0.0005540588181853881,5.777173772703037e-07,True,518,4121,True,634,5049,True,771,6145,True,1867,12058,True,7978,37132,False,-1,,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=5),5,ok,True,3219,27.186537981033325,37190,-0.9350256920251213,2.090552290019655e-08,9.992326291397013e-05,-1,3219,-1,37190,False,0.0005553435077889047,1.1116939261368586e-06,True,207,4121,True,254,5061,True,309,6161,True,764,12238,True,3219,37190,False,-1,,ising,mixed,0,,
