experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_entropic_primal,final_linear_cost,final_entropy,final_dual_value,final_primal_dual_gap,final_state_path,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,dual_gap_to_lbfgs,lbfgs_run_mode,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,L-BFGS entropy dual (fixed budget),,ok,False,10000,4.238801717758179,63891,-0.8711134226791196,-0.8711134226791196,-0.8705966571946453,-0.5167654844743474,-0.8711098562193067,-3.566459812920364e-06,results/hpc_qubit_scaling_N3N7/final_states/N3/small__small_random_mixed_N3_seed0__eps1e-03__L-BFGS_entropy_dual_fixed_budget.npz,4.260545670206804e-10,4.796695793629624e-05,-1,41,-1,97,True,0.0,0.0,0.0,fixed_budget,,,,,,,,,,True,39,93,True,41,97,True,81,282,random,mixed,0,,
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,L-BFGS entropy dual (first hit),,ok,True,97,,97,,,,,,,,,4.678460754803382e-05,,41,,97,,,,,,,,,,,,,,,True,39,93,True,41,97,True,81,282,random,mixed,0,,
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,KL descent (eta=eps/N),,ok,True,45823,55.2198543548584,45824,-0.871135909894342,-0.871135909894342,-0.8706193452960991,-0.5165645982428994,-0.8711098766045406,-2.603328980133046e-05,results/hpc_qubit_scaling_N3N7/final_states/N3/small__small_random_mixed_N3_seed0__eps1e-03__KL_descent_eta_eps_over_N.npz,9.997365025091214e-09,0.00011620376938801537,45823,-1,45824,-1,False,0.00044156333889467346,2.2487215222355417e-05,-2.0385233945319214e-08,,True,5914,5915,True,16528,16529,True,24387,24388,True,32589,32590,False,-1,,False,-1,,random,mixed,0,0.0003333333333333333,eps_over_N
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,KL descent (eta=eps),,ok,True,15273,18.233794927597046,15274,-0.8711359054559745,-0.8711359054559745,-0.8706193408186056,-0.5165646373689337,-0.871109876597619,-2.6028858355564566e-05,results/hpc_qubit_scaling_N3N7/final_states/N3/small__small_random_mixed_N3_seed0__eps1e-03__KL_descent_eta_eps.npz,9.993973378608439e-09,0.00011618409222958565,15273,-1,15274,-1,False,0.000441481222353593,2.2482776854904074e-05,-2.037831225987219e-08,,True,1972,1973,True,5509,5510,True,8129,8130,True,10862,10863,False,-1,,False,-1,,random,mixed,0,0.001,eps
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,MD-Sinkhorn (M=1),1,ok,True,13035,26.673450708389282,36815,-0.8711273116851467,-0.8711273116851467,-0.8706107539864691,-0.5165576986775504,-0.8711098810377298,-1.7430647416882827e-05,results/hpc_qubit_scaling_N3N7/final_states/N3/small__small_random_mixed_N3_seed0__eps1e-03__MD-Sinkhorn_M_1__M1.npz,1.4919161407878556e-08,9.999380883656918e-05,-1,13035,-1,36815,False,0.00048258996237405654,1.3889006027056894e-05,-2.4818423094430386e-08,,True,1902,5707,True,4780,14341,True,6993,20980,True,9498,28495,True,13035,36815,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,MD-Sinkhorn (M=2),2,ok,True,6743,21.1448712348938,34709,-0.8711294277161549,-0.8711294277161549,-0.8706128582685888,-0.5165694475660335,-0.8711098780081491,-1.9549708005772715e-05,results/hpc_qubit_scaling_N3N7/final_states/N3/small__small_random_mixed_N3_seed0__eps1e-03__MD-Sinkhorn_M_2__M2.npz,1.2148323659597597e-08,9.995493231124554e-05,-1,6743,-1,34709,False,0.0004551825991165403,1.600503703524936e-05,-2.1788842397008068e-08,,True,1136,6817,True,2550,15301,True,3663,21979,True,4902,27767,True,6743,34709,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N3_seed0,0.001,2x2x2,MD-Sinkhorn (M=5),5,ok,True,3286,22.774508476257324,43905,-0.8711322765295201,-0.8711322765295201,-0.8706155929762077,-0.5166835533123614,-0.8711098767460524,-2.2399783467630385e-05,results/hpc_qubit_scaling_N3N7/final_states/N3/small__small_random_mixed_N3_seed0__eps1e-03__MD-Sinkhorn_M_5__M5.npz,1.3984131295290429e-08,9.985950605898852e-05,-1,3286,-1,43905,False,0.00031076501755516523,1.8853850400457617e-05,-2.05267457475955e-08,,True,743,11146,True,1359,20386,True,1848,27721,True,2297,34456,True,3286,43905,False,-1,,random,mixed,0,,
