experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_dual_value,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,dual_gap_to_lbfgs,lbfgs_run_mode,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,L-BFGS entropy dual (fixed budget),,ok,False,100000,26.09556484222412,566406,-0.9350268037190475,-0.9354440763333303,1.6380785853270955e-08,0.0010514198802411556,-1,45,-1,127,True,0.0,0.0,0.0,fixed_budget,,,,,,,,,,True,28,75,True,45,127,True,101,379,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,L-BFGS entropy dual (first hit),,ok,True,127,,127,,,,9.704893454909325e-05,,45,,127,,,,,,,,,,,,,,,True,28,75,True,45,127,True,101,379,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps/N),,ok,True,64600,109.41983914375305,64601,-0.934995891929264,-0.9354441343340585,1.0814666475677491e-08,9.999806722571503e-05,-1,64600,-1,64601,False,0.0006621047044876232,3.091178978342768e-05,-5.8000728220264364e-08,,True,4153,4154,True,5101,5102,True,6215,6216,True,14737,14738,True,64600,64601,False,-1,,ising,mixed,0,0.00025,eps_over_N
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,KL descent (eta=eps),,ok,True,16148,27.30521535873413,16149,-0.9349958916413732,-0.9354441343228679,1.081258211090406e-08,9.998843232117416e-05,-1,16148,-1,16149,False,0.0006620585885006012,3.091207767424997e-05,-5.798953761626535e-08,,True,1038,1039,True,1275,1276,True,1553,1554,True,3683,3684,True,16148,16149,False,-1,,ising,mixed,0,0.001,eps
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=1),1,ok,True,15930,42.203710317611694,37116,-0.9350259040382431,-0.9354441393249264,2.106170551051861e-08,9.995284328429e-05,-1,15930,-1,37116,False,0.0005552313649169922,8.996808043004734e-07,-6.299159616141026e-08,,True,1036,4123,True,1268,5051,True,1542,6147,True,3705,12002,True,15930,37116,False,-1,,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=2),2,ok,True,7978,34.11466073989868,37132,-0.9350262260016702,-0.9354441392758175,2.1252583052596254e-08,9.991333742848107e-05,-1,7978,-1,37132,False,0.0005540588181853881,5.777173772703037e-07,-6.29424872222728e-08,,True,518,4121,True,634,5049,True,771,6145,True,1867,12058,True,7978,37132,False,-1,,ising,mixed,0,,
small,-2,small_ising_mixed_N4_seed0,0.001,2x2x2x2,MD-Sinkhorn (M=5),5,ok,True,3219,29.349448919296265,37190,-0.9350256920251213,-0.9354441391854948,2.090552290019655e-08,9.992326291397013e-05,-1,3219,-1,37190,False,0.0005553435077889047,1.1116939261368586e-06,-6.285216458401521e-08,,True,207,4121,True,254,5061,True,309,6161,True,764,12238,True,3219,37190,False,-1,,ising,mixed,0,,
