experiment,paper79_index,paper79_label,eps,dims,method,M_inner,status,converged,iters,time_sec,gibbs_calls,final_cost,final_F_marg,final_e_tr,hit_F_iter,hit_tr_iter,hit_F_gibbs,hit_tr_gibbs,same_limit_to_lbfgs,dist_pi_to_lbfgs,objective_gap_to_lbfgs,hit_F_le_1em03,hit_F_iter_le_1em03,hit_F_gibbs_le_1em03,hit_F_le_1em04,hit_F_iter_le_1em04,hit_F_gibbs_le_1em04,hit_F_le_1em05,hit_F_iter_le_1em05,hit_F_gibbs_le_1em05,hit_tr_le_1em03,hit_tr_iter_le_1em03,hit_tr_gibbs_le_1em03,hit_tr_le_1em04,hit_tr_iter_le_1em04,hit_tr_gibbs_le_1em04,hit_tr_le_1em05,hit_tr_iter_le_1em05,hit_tr_gibbs_le_1em05,small_kind,small_case,seed,eta,eta_rule
small,-2,small_random_mixed_N5_seed0,0.001,2x2x2x2x2,L-BFGS entropy dual,,ok,False,100000,100.84109401702881,100000,-0.9503603692763148,7.22923705628934e-10,2.2914323753525824e-05,0,0,100000,100000,True,0.0,0.0,True,0,100000,True,0,100000,True,0,100000,True,0,100000,True,0,100000,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N5_seed0,0.001,2x2x2x2x2,KL descent (eta=eps/N),,ok,True,20238,106.79788541793823,20239,-0.9503655072831936,1.3100707563590367e-08,9.999974099628072e-05,-1,20238,-1,20239,False,0.0003268607587525583,5.138006878735446e-06,True,1230,1231,True,3606,3607,True,7490,7491,True,11742,11743,True,20238,20239,False,-1,,random,mixed,0,0.0002,eps_over_N
small,-2,small_random_mixed_N5_seed0,0.001,2x2x2x2x2,KL descent (eta=eps),,ok,True,4046,22.21261191368103,4047,-0.9503655067625529,1.3107566004073859e-08,9.999614815623618e-05,-1,4046,-1,4047,False,0.0003269226465010737,5.137486238093736e-06,True,246,247,True,721,722,True,1498,1499,True,2348,2349,True,4046,4047,False,-1,,random,mixed,0,0.001,eps
small,-2,small_random_mixed_N5_seed0,0.001,2x2x2x2x2,MD-Sinkhorn (M=1),1,ok,True,3869,59.701770305633545,18380,-0.9503636547408041,2.602769371776452e-08,9.99167026598254e-05,-1,3869,-1,18380,False,0.00047849458489986996,3.285464489244383e-06,True,246,1231,True,715,3576,True,1466,7331,True,2299,11434,True,3869,18380,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N5_seed0,0.001,2x2x2x2x2,MD-Sinkhorn (M=2),2,ok,True,1923,53.669214725494385,18659,-0.9503653869023301,2.5608072206421793e-08,9.976196548219592e-05,-1,1923,-1,18659,False,0.00048163083648529464,5.017626015235699e-06,True,124,1241,True,367,3671,True,742,7421,True,1146,11461,True,1923,18659,False,-1,,random,mixed,0,,
small,-2,small_random_mixed_N5_seed0,0.001,2x2x2x2x2,MD-Sinkhorn (M=5),5,ok,True,831,48.74529004096985,19289,-0.9503699416733452,2.5062589614352688e-08,9.966476215115604e-05,-1,831,-1,19289,False,0.0004623351455025331,9.572397030366275e-06,True,52,1301,True,167,4176,True,322,8051,True,489,12226,True,831,19289,False,-1,,random,mixed,0,,
